"t
[s]","Io
[W/m2]","vo
[m/s]","To
[Â°C]","Tsky
[Â°C]","To_n
[Â°C]","CO2o_ppm
[ppm]","dayNR
[-]",RH           [%]
9572400.0,13.89,3.5,5.7,-14.3,4.174,320.0,111.0,78.7
9576000.0,0.0,2.5,5.5,-14.5,3.541,320.0,111.0,72.6
9579600.0,0.0,3.0,4.8,-15.2,3.186,320.0,111.0,76.7
9583200.0,0.0,2.0,3.7,-16.3,2.296,320.0,111.0,78.7
9586800.0,0.0,1.5,4.2,-15.8,3.182,320.0,111.0,84.8
9590400.0,0.0,1.5,4.1,-15.9,3.155,320.0,111.0,85.8
9594000.0,0.0,1.5,4.2,-15.8,3.32,320.0,112.0,86.8
9597600.0,0.0,1.0,4.0,-16.0,3.059,320.0,112.0,85.8
9601200.0,0.0,1.0,3.9,-16.1,2.895,320.0,112.0,84.8
9604800.0,0.0,1.0,3.8,-16.2,2.867,320.0,112.0,85.8
9608400.0,0.0,1.0,3.2,-16.8,2.356,320.0,112.0,86.8
9612000.0,47.22,1.0,4.1,0.1,3.086,320.0,112.0,84.8
9615600.0,91.67,1.0,5.0,1.0,3.373,320.0,112.0,76.7
9619200.0,191.67,1.0,5.9,1.9,4.061,320.0,112.0,74.7
9622800.0,147.22,2.0,6.1,2.1,3.862,320.0,112.0,69.6
9626400.0,144.44,2.0,6.4,2.4,3.183,320.0,112.0,57.4
9630000.0,152.78,2.5,5.9,1.9,3.45,320.0,112.0,66.6
9633600.0,280.56,2.0,7.2,3.2,3.877,320.0,112.0,57.4
9637200.0,302.78,2.0,7.8,3.8,4.139,320.0,112.0,54.4
9640800.0,227.78,2.0,8.2,4.2,4.128,320.0,112.0,50.3
9644400.0,152.78,3.0,7.9,3.9,4.483,320.0,112.0,57.4
9648000.0,147.22,3.0,7.9,3.9,4.224,320.0,112.0,54.4
9651600.0,144.44,2.5,7.7,3.7,4.31,320.0,112.0,57.4
9655200.0,63.89,2.5,7.3,3.3,4.047,320.0,112.0,58.5
9658800.0,13.89,1.5,6.1,-1.1,3.785,320.0,112.0,68.6
9662400.0,0.0,2.0,5.7,-1.5,3.65,320.0,112.0,71.6
9666000.0,0.0,1.5,3.4,-7.0,2.416,320.0,112.0,84.8
9669600.0,0.0,2.0,3.7,-6.7,2.568,320.0,112.0,82.8
9673200.0,0.0,1.5,3.2,-7.2,2.158,320.0,112.0,83.8
9676800.0,0.0,2.0,2.2,-11.4,1.58,320.0,112.0,89.9
9680400.0,0.0,1.5,1.5,-15.3,1.081,320.0,113.0,92.9
9684000.0,0.0,1.0,0.6,-19.4,0.313,320.0,113.0,94.9
9687600.0,0.0,0.5,-0.3,-20.3,-0.404,320.0,113.0,98.1
9691200.0,0.0,0.5,-0.3,-20.3,-0.404,320.0,113.0,98.1
9694800.0,2.78,1.0,-0.6,-20.6,-0.702,320.0,113.0,98.1
9698400.0,41.67,1.0,1.8,-2.2,1.497,320.0,113.0,94.9
9702000.0,105.56,1.0,3.7,-0.3,2.972,320.0,113.0,88.9
9705600.0,222.22,2.0,5.3,1.3,3.872,320.0,113.0,79.7
9709200.0,363.89,2.5,6.6,-5.2,4.708,320.0,113.0,74.7
9712800.0,566.67,3.0,8.1,-7.7,5.256,320.0,113.0,64.5
9716400.0,744.44,3.0,9.3,-10.1,5.874,320.0,113.0,59.5
9720000.0,727.78,3.5,9.3,-10.1,5.964,320.0,113.0,60.5
9723600.0,702.78,3.5,10.0,-10.1,6.39,320.0,113.0,58.5
9727200.0,513.89,4.0,10.1,-7.1,5.909,320.0,113.0,52.4
9730800.0,347.22,4.0,9.9,-5.0,6.21,320.0,113.0,57.4
9734400.0,316.67,4.0,9.9,-8.7,6.303,320.0,113.0,58.5
9738000.0,197.22,3.5,8.8,-11.2,6.399,320.0,113.0,70.6
9741600.0,41.67,3.5,7.4,-12.6,6.165,320.0,113.0,83.8
9745200.0,2.78,2.5,7.2,-12.8,6.285,320.0,113.0,87.9
9748800.0,0.0,2.0,7.2,-12.8,6.593,320.0,113.0,91.9
9752400.0,0.0,3.0,6.9,-13.1,5.995,320.0,113.0,87.9
9756000.0,0.0,2.5,6.7,-13.3,5.954,320.0,113.0,89.9
9759600.0,0.0,3.5,7.1,-12.9,5.091,320.0,113.0,73.7
9763200.0,0.0,2.5,6.8,-13.2,5.593,320.0,113.0,83.8
9766800.0,0.0,2.5,6.7,-13.3,5.802,320.0,114.0,87.9
9770400.0,0.0,3.0,6.5,-13.5,5.76,320.0,114.0,89.9
9774000.0,0.0,2.0,6.4,-13.6,5.811,320.0,114.0,91.9
9777600.0,0.0,2.0,6.2,-13.8,5.983,320.0,114.0,97.0
9781200.0,0.0,2.5,6.4,-13.6,6.181,320.0,114.0,97.0
9784800.0,13.89,3.0,6.9,2.9,6.677,320.0,114.0,97.0
9788400.0,27.78,3.5,7.3,3.3,6.921,320.0,114.0,95.0
9792000.0,44.44,4.0,7.5,3.5,6.809,320.0,114.0,90.9
9795600.0,80.56,4.0,7.5,3.5,6.809,320.0,114.0,90.9
9799200.0,91.67,4.5,7.6,3.6,6.592,320.0,114.0,86.8
9802800.0,141.67,4.5,7.7,3.7,6.609,320.0,114.0,85.8
9806400.0,497.22,5.0,10.1,-3.8,7.762,320.0,114.0,72.7
9810000.0,741.67,6.0,11.6,-9.3,8.462,320.0,114.0,65.6
9813600.0,655.56,6.0,11.1,-10.1,8.017,320.0,114.0,65.6
9817200.0,538.89,6.0,10.8,-10.9,7.843,320.0,114.0,66.6
9820800.0,497.22,6.0,9.4,-18.2,6.052,320.0,114.0,60.5
9824400.0,333.33,6.0,8.2,-11.8,5.174,320.0,114.0,62.5
9828000.0,91.67,6.0,6.7,-13.3,4.089,320.0,114.0,65.6
9831600.0,5.56,5.5,6.1,-13.9,3.63,320.0,114.0,66.6
9835200.0,0.0,5.5,5.6,-14.4,3.104,320.0,114.0,65.6
9838800.0,0.0,6.0,5.1,-14.9,2.73,320.0,114.0,66.6
9842400.0,0.0,5.5,4.8,-15.2,2.46,320.0,114.0,66.6
9846000.0,0.0,5.0,4.7,-15.3,2.296,320.0,114.0,65.5
9849600.0,0.0,6.0,4.6,-15.4,2.279,320.0,114.0,66.6
9853200.0,0.0,5.0,4.5,-15.5,2.478,320.0,115.0,70.6
9856800.0,0.0,4.5,4.2,-15.8,2.556,320.0,115.0,75.7
9860400.0,0.0,4.0,4.3,-15.7,2.79,320.0,115.0,77.7
9864000.0,0.0,4.5,4.5,-15.5,3.048,320.0,115.0,78.7
9867600.0,0.0,4.0,4.7,-15.3,3.307,320.0,115.0,79.7
9871200.0,16.67,4.0,5.1,1.1,3.972,320.0,115.0,83.8
9874800.0,44.44,3.5,5.2,1.2,4.497,320.0,115.0,89.9
9878400.0,72.22,3.5,5.8,1.8,5.225,320.0,115.0,91.9
9882000.0,108.33,4.0,6.0,2.0,5.421,320.0,115.0,91.9
9885600.0,102.78,3.5,6.5,2.5,5.909,320.0,115.0,91.9
9889200.0,77.78,4.0,6.9,2.9,5.995,320.0,115.0,87.9
9892800.0,72.22,3.0,7.1,3.1,6.265,320.0,115.0,88.9
9896400.0,80.56,3.0,7.3,3.3,6.691,320.0,115.0,91.9
9900000.0,69.44,3.0,7.6,3.6,6.671,320.0,115.0,87.9
9903600.0,80.56,3.5,7.7,3.7,6.689,320.0,115.0,86.9
9907200.0,63.89,3.0,7.9,3.9,6.881,320.0,115.0,86.8
9910800.0,55.56,2.5,7.9,3.9,6.881,320.0,115.0,86.8
9914400.0,30.56,2.5,7.6,3.6,6.513,320.0,115.0,85.8
9918000.0,5.56,2.0,7.3,3.3,6.691,320.0,115.0,91.9
9921600.0,0.0,2.0,7.1,3.1,6.799,320.0,115.0,96.0
9925200.0,0.0,2.0,7.2,3.2,6.898,320.0,115.0,96.0
9928800.0,0.0,2.5,6.9,2.9,6.826,320.0,115.0,99.0
9932400.0,0.0,2.0,6.9,2.9,6.677,320.0,115.0,97.0
9936000.0,0.0,2.5,6.5,2.5,6.427,320.0,115.0,99.0
9939600.0,0.0,2.0,6.5,2.5,6.206,320.0,116.0,96.0
9943200.0,0.0,2.0,6.0,2.0,5.784,320.0,116.0,97.0
9946800.0,0.0,2.0,5.8,1.8,5.586,320.0,116.0,97.0
9950400.0,0.0,1.5,5.7,1.7,5.415,320.0,116.0,96.0
9954000.0,0.0,1.0,5.6,1.6,5.388,320.0,116.0,97.0
9957600.0,8.33,1.5,5.8,1.8,5.586,320.0,116.0,97.0
9961200.0,22.22,1.5,6.1,2.1,6.028,320.0,116.0,99.0
9964800.0,55.56,2.0,6.5,2.5,6.28,320.0,116.0,97.0
9968400.0,141.67,2.0,7.8,3.8,7.258,320.0,116.0,92.9
9972000.0,252.78,3.5,8.7,0.5,7.07,320.0,116.0,79.7
9975600.0,208.33,4.0,8.3,4.3,6.858,320.0,116.0,81.8
9979200.0,166.67,4.5,8.4,4.4,6.539,320.0,116.0,76.7
9982800.0,202.78,4.0,8.9,4.9,7.004,320.0,116.0,76.7
9986400.0,183.33,3.5,8.7,4.7,6.394,320.0,116.0,71.6
9990000.0,191.67,3.5,9.4,0.4,6.945,320.0,116.0,70.6
9993600.0,394.44,2.5,10.5,-11.4,7.107,320.0,116.0,61.5
9997200.0,163.89,2.5,11.0,-10.9,7.641,320.0,116.0,62.5
10000800.0,108.33,1.5,10.3,-9.7,7.488,320.0,116.0,67.6
10004400.0,13.89,0.5,8.5,-11.5,6.882,320.0,116.0,79.7
10008000.0,0.0,1.0,7.2,-12.8,6.208,320.0,116.0,86.9
10011600.0,0.0,1.0,5.0,-15.0,4.723,320.0,116.0,96.0
10015200.0,0.0,0.5,4.0,-16.0,3.801,320.0,116.0,97.0
10018800.0,0.0,1.0,3.9,-16.1,3.768,320.0,116.0,98.0
10022400.0,0.0,0.5,3.5,-16.5,3.37,320.0,116.0,98.0
10026000.0,0.0,0.5,2.7,-17.3,2.512,320.0,117.0,97.0
10029600.0,0.0,0.5,2.3,-17.7,2.301,320.0,117.0,100.0
10033200.0,0.0,1.5,2.6,-17.4,2.6,320.0,117.0,100.0
10036800.0,0.0,1.5,3.6,-16.4,3.601,320.0,117.0,100.0
10040400.0,5.56,1.5,4.0,-16.0,4.001,320.0,117.0,100.0
10044000.0,55.56,1.0,4.6,0.6,4.601,320.0,117.0,100.0
10047600.0,166.67,1.0,5.2,1.2,5.201,320.0,117.0,100.0
10051200.0,252.78,1.0,6.1,2.1,6.1,320.0,117.0,100.0
10054800.0,466.67,1.0,8.8,-5.5,8.319,320.0,117.0,94.0
10058400.0,616.67,1.5,11.3,-5.4,8.86,320.0,117.0,72.7
10062000.0,697.22,2.0,13.3,-4.7,9.558,320.0,117.0,61.5
10065600.0,527.78,2.5,13.4,-1.0,9.114,320.0,117.0,56.4
10069200.0,552.78,2.5,14.1,-1.8,9.38,320.0,117.0,53.4
10072800.0,383.33,3.5,11.1,7.1,9.049,320.0,117.0,76.7
10076400.0,319.44,3.5,12.9,8.9,10.024,320.0,117.0,69.6
10080000.0,416.67,3.5,12.6,-10.1,8.843,320.0,117.0,60.5
10083600.0,252.78,3.5,12.1,-10.6,8.907,320.0,117.0,65.6
10087200.0,108.33,3.5,9.9,-10.1,8.285,320.0,117.0,80.8
10090800.0,19.44,2.0,8.1,-11.9,6.912,320.0,117.0,84.8
10094400.0,0.0,2.0,7.0,-13.0,6.015,320.0,117.0,86.8
10098000.0,0.0,2.0,6.3,-13.7,5.788,320.0,117.0,92.9
10101600.0,0.0,1.5,6.8,-13.2,6.127,320.0,117.0,90.9
10105200.0,0.0,2.0,6.3,-13.7,5.788,320.0,117.0,92.9
10108800.0,0.0,3.0,6.2,-13.8,5.763,320.0,117.0,93.9
10112400.0,0.0,2.5,5.9,-14.1,5.323,320.0,118.0,91.9
10116000.0,0.0,3.0,5.6,-14.4,5.101,320.0,118.0,92.9
10119600.0,0.0,3.0,5.4,-14.6,4.977,320.0,118.0,93.9
10123200.0,0.0,3.0,5.6,-14.4,5.101,320.0,118.0,92.9
10126800.0,0.0,3.0,5.8,-14.2,5.08,320.0,118.0,89.9
10130400.0,2.78,2.5,6.1,2.1,5.297,320.0,118.0,88.9
10134000.0,16.67,2.0,6.3,2.3,5.416,320.0,118.0,87.9
10137600.0,30.56,2.0,6.5,2.5,5.609,320.0,118.0,87.9
10141200.0,47.22,2.5,6.8,2.8,5.67,320.0,118.0,84.8
10144800.0,66.67,2.0,7.2,3.2,5.974,320.0,118.0,83.8
10148400.0,80.56,2.5,7.4,3.4,6.322,320.0,118.0,85.8
10152000.0,66.67,2.0,7.6,3.6,6.513,320.0,118.0,85.8
10155600.0,69.44,2.5,7.9,3.9,6.561,320.0,118.0,82.8
10159200.0,144.44,2.5,8.5,4.5,6.548,320.0,118.0,75.7
10162800.0,169.44,3.5,8.6,4.6,6.557,320.0,118.0,74.7
10166400.0,72.22,3.5,7.6,3.6,6.196,320.0,118.0,81.8
10170000.0,22.22,2.5,7.0,-0.2,6.474,320.0,118.0,92.9
10173600.0,5.56,2.0,7.1,-0.1,6.799,320.0,118.0,96.0
10177200.0,2.78,1.5,7.1,-0.1,6.724,320.0,118.0,95.0
10180800.0,0.0,1.0,6.2,-4.2,5.91,320.0,118.0,96.0
10184400.0,0.0,1.0,5.9,-4.5,5.685,320.0,118.0,97.0
10188000.0,0.0,1.5,4.3,-9.3,4.098,320.0,118.0,97.0
10191600.0,0.0,1.0,3.6,-13.2,3.404,320.0,118.0,97.0
10195200.0,0.0,1.0,4.8,-12.0,4.525,320.0,118.0,96.0
10198800.0,0.0,1.5,5.8,-11.0,5.225,320.0,119.0,91.9
10202400.0,0.0,1.5,6.0,-10.8,5.274,320.0,119.0,89.9
10206000.0,0.0,1.5,6.2,-10.6,5.616,320.0,119.0,91.9
10209600.0,0.0,2.0,6.4,-10.4,5.811,320.0,119.0,91.9
10213200.0,0.0,2.0,6.5,-10.3,6.206,320.0,119.0,96.0
10216800.0,5.56,2.0,6.6,2.6,6.231,320.0,119.0,95.0
10220400.0,13.89,2.0,6.7,2.7,6.18,320.0,119.0,92.9
10224000.0,102.78,2.0,7.2,3.2,6.822,320.0,119.0,95.0
10227600.0,119.44,2.0,7.9,3.9,6.881,320.0,119.0,86.8
10231200.0,277.78,2.0,8.4,-0.3,7.117,320.0,119.0,83.8
10234800.0,413.89,3.0,9.3,-2.2,7.203,320.0,119.0,74.7
10238400.0,302.78,2.5,9.8,0.7,7.664,320.0,119.0,74.7
10242000.0,166.67,2.5,9.7,5.7,7.128,320.0,119.0,69.6
10245600.0,202.78,2.5,9.2,5.2,6.588,320.0,119.0,68.6
10249200.0,166.67,2.5,8.8,4.8,6.911,320.0,119.0,76.7
10252800.0,41.67,1.5,7.2,3.2,6.285,320.0,119.0,87.9
10256400.0,27.78,1.5,7.0,3.0,6.322,320.0,119.0,90.9
10260000.0,19.44,1.5,6.7,2.7,6.105,320.0,119.0,91.9
10263600.0,5.56,0.5,6.1,2.1,5.811,320.0,119.0,96.0
10267200.0,0.0,0.5,5.6,1.6,5.388,320.0,119.0,97.0
10270800.0,0.0,0.5,5.1,1.1,5.031,320.0,119.0,99.0
10274400.0,0.0,0.5,5.6,1.6,5.53,320.0,119.0,99.0
10278000.0,0.0,1.0,5.4,1.4,5.33,320.0,119.0,99.0
10281600.0,0.0,1.0,6.1,2.1,5.883,320.0,119.0,97.0
10285200.0,0.0,2.0,6.2,2.2,6.128,320.0,120.0,99.0
10288800.0,0.0,2.0,6.4,2.4,6.327,320.0,120.0,99.0
10292400.0,0.0,1.5,6.0,2.0,5.784,320.0,120.0,97.0
10296000.0,0.0,1.5,5.8,1.8,5.586,320.0,120.0,97.0
10299600.0,2.78,1.0,5.6,1.6,5.53,320.0,120.0,99.0
10303200.0,52.78,2.0,6.2,2.2,6.128,320.0,120.0,99.0
10306800.0,138.89,2.5,7.2,3.2,6.593,320.0,120.0,91.9
10310400.0,341.67,2.0,9.7,-2.6,8.269,320.0,120.0,82.8
10314000.0,491.67,2.5,12.1,-2.6,9.786,320.0,120.0,74.7
10317600.0,588.89,3.5,13.3,-2.6,9.871,320.0,120.0,64.6
10321200.0,641.67,4.0,14.6,-2.0,10.139,320.0,120.0,56.4
10324800.0,663.89,4.0,15.7,-1.6,10.25,320.0,120.0,49.4
10328400.0,613.89,5.0,16.0,-1.2,10.375,320.0,120.0,48.3
10332000.0,638.89,4.5,16.9,-3.1,10.219,320.0,120.0,41.3
10335600.0,502.78,4.0,17.1,-2.4,10.893,320.0,120.0,45.3
10339200.0,366.67,4.5,17.3,-2.3,11.054,320.0,120.0,45.3
10342800.0,213.89,3.5,17.0,-2.6,11.067,320.0,120.0,47.3
10346400.0,91.67,3.5,16.1,-3.9,10.579,320.0,120.0,49.4
10350000.0,27.78,3.0,14.7,-5.3,10.224,320.0,120.0,56.4
10353600.0,0.0,4.5,13.1,-6.9,10.906,320.0,120.0,76.7
10357200.0,0.0,4.5,12.0,-8.0,10.169,320.0,120.0,79.8
10360800.0,0.0,4.0,10.7,-9.3,9.485,320.0,120.0,85.8
10364400.0,0.0,4.0,9.8,-10.2,8.708,320.0,120.0,86.9
10368000.0,0.0,3.5,8.9,-11.1,8.008,320.0,120.0,88.9
10371600.0,0.0,6.0,14.7,-5.3,12.807,320.0,121.0,80.8
10375200.0,0.0,6.0,14.4,-5.6,12.626,320.0,121.0,81.8
10378800.0,0.0,6.0,14.2,-5.8,12.133,320.0,121.0,78.8
10382400.0,0.0,5.0,12.1,-7.9,10.733,320.0,121.0,84.8
10386000.0,5.56,5.0,11.0,-9.0,9.412,320.0,121.0,81.8
10389600.0,30.56,5.0,10.1,6.1,8.823,320.0,121.0,84.8
10393200.0,44.44,4.5,9.7,5.7,8.527,320.0,121.0,85.8
10396800.0,83.33,4.5,9.5,5.5,8.25,320.0,121.0,84.8
10400400.0,141.67,4.0,9.4,5.4,7.555,320.0,121.0,77.7
10404000.0,169.44,4.0,9.1,5.1,6.846,320.0,121.0,72.7
10407600.0,144.44,3.5,8.8,4.8,6.741,320.0,121.0,74.7
10411200.0,91.67,3.5,7.6,3.6,6.671,320.0,121.0,87.9
10414800.0,141.67,2.5,7.2,3.2,6.362,320.0,121.0,88.9
10418400.0,133.33,3.0,7.2,3.2,6.67,320.0,121.0,92.9
10422000.0,105.56,2.0,7.4,3.4,6.478,320.0,121.0,87.9
10425600.0,83.33,2.5,7.4,3.4,6.4,320.0,121.0,86.8
10429200.0,83.33,2.5,7.7,3.7,6.45,320.0,121.0,83.8
10432800.0,22.22,2.0,7.5,3.5,6.496,320.0,121.0,86.8
10436400.0,16.67,1.0,7.2,3.2,5.581,320.0,121.0,78.7
10440000.0,0.0,1.0,6.6,-0.6,6.082,320.0,121.0,92.9
10443600.0,0.0,1.0,6.3,-0.9,5.935,320.0,121.0,95.0
10447200.0,0.0,1.0,6.0,-1.2,5.712,320.0,121.0,96.0
10450800.0,0.0,1.0,5.9,-1.3,5.685,320.0,121.0,97.0
10454400.0,0.0,1.5,5.7,-1.5,5.629,320.0,121.0,99.0
10458000.0,0.0,0.5,4.1,-6.3,4.034,320.0,122.0,99.0
10461600.0,0.0,1.0,3.6,-6.8,3.535,320.0,122.0,99.0
10465200.0,0.0,1.5,1.6,-12.0,1.481,320.0,122.0,98.0
10468800.0,0.0,2.0,2.4,-11.2,2.276,320.0,122.0,98.0
10472400.0,16.67,2.5,3.3,-10.3,3.171,320.0,122.0,98.0
10476000.0,155.56,2.0,4.4,0.4,4.198,320.0,122.0,97.0
10479600.0,183.33,3.0,6.5,2.5,5.609,320.0,122.0,87.9
10483200.0,416.67,4.5,8.8,-5.6,6.485,320.0,122.0,71.6
10486800.0,488.89,5.0,9.5,-5.0,6.59,320.0,122.0,65.5
10490400.0,438.89,5.5,10.2,6.2,6.374,320.0,122.0,56.4
10494000.0,427.78,6.0,10.5,6.5,6.439,320.0,122.0,54.4
10497600.0,333.33,5.5,10.4,6.4,6.258,320.0,122.0,53.4
10501200.0,244.44,5.5,10.0,6.0,6.296,320.0,122.0,57.4
10504800.0,269.44,5.5,10.3,6.3,6.744,320.0,122.0,59.5
10508400.0,277.78,4.5,10.1,6.1,6.849,320.0,122.0,62.5
10512000.0,172.22,5.0,9.5,5.5,6.769,320.0,122.0,67.6
10515600.0,80.56,4.5,9.0,5.0,6.668,320.0,122.0,71.6
10519200.0,63.89,4.5,8.6,4.6,6.472,320.0,122.0,73.7
10522800.0,13.89,4.0,8.2,4.2,6.353,320.0,122.0,76.7
10526400.0,0.0,3.5,7.7,3.7,5.807,320.0,122.0,75.7
10530000.0,0.0,3.5,7.4,3.4,5.768,320.0,122.0,78.7
10533600.0,0.0,3.5,6.9,2.9,5.765,320.0,122.0,84.8
10537200.0,0.0,3.0,7.1,3.1,6.111,320.0,122.0,86.8
10540800.0,0.0,3.0,7.1,3.1,6.188,320.0,122.0,87.9
10544400.0,0.0,2.5,7.0,3.0,6.322,320.0,123.0,90.9
10548000.0,0.0,2.5,6.9,2.9,6.3,320.0,123.0,91.9
10551600.0,0.0,2.5,6.8,2.8,6.278,320.0,123.0,92.9
10555200.0,0.0,2.5,6.7,2.7,6.404,320.0,123.0,96.0
10558800.0,2.78,2.0,6.8,2.8,6.503,320.0,123.0,96.0
10562400.0,22.22,2.0,7.1,3.1,6.724,320.0,123.0,95.0
10566000.0,66.67,2.0,7.5,3.5,7.118,320.0,123.0,95.0
10569600.0,72.22,2.0,8.2,4.2,7.41,320.0,123.0,89.9
10573200.0,202.78,2.5,9.1,5.1,7.784,320.0,123.0,83.8
10576800.0,219.44,2.0,10.0,6.0,8.467,320.0,123.0,81.8
10580400.0,302.78,2.0,11.2,7.2,9.326,320.0,123.0,78.7
10584000.0,405.56,2.5,12.8,8.8,10.628,320.0,123.0,76.7
10587600.0,627.78,2.5,15.1,-2.3,12.012,320.0,123.0,69.6
10591200.0,677.78,3.5,16.0,-4.8,12.826,320.0,123.0,69.6
10594800.0,583.33,3.5,17.5,-4.4,13.588,320.0,123.0,64.6
10598400.0,472.22,4.0,17.4,-6.6,13.855,320.0,123.0,67.6
10602000.0,208.33,4.0,17.1,-1.1,13.935,320.0,123.0,70.6
10605600.0,66.67,3.5,16.6,-1.6,13.821,320.0,123.0,73.7
10609200.0,5.56,3.5,15.8,-4.2,13.843,320.0,123.0,80.8
10612800.0,0.0,3.0,14.7,10.7,13.719,320.0,123.0,89.9
10616400.0,0.0,2.0,14.0,10.0,13.62,320.0,123.0,96.0
10620000.0,0.0,4.5,13.5,9.5,11.776,320.0,123.0,81.8
10623600.0,0.0,4.5,13.3,9.3,12.74,320.0,123.0,94.0
10627200.0,0.0,4.0,13.2,9.2,12.642,320.0,123.0,94.0
10630800.0,0.0,2.5,12.4,5.2,12.13,320.0,124.0,97.0
10634400.0,0.0,2.5,11.7,1.3,11.436,320.0,124.0,97.0
10638000.0,0.0,3.5,13.0,2.6,12.258,320.0,124.0,91.9
10641600.0,0.0,4.0,13.0,2.6,12.164,320.0,124.0,90.9
10645200.0,5.56,4.0,13.1,2.7,12.072,320.0,124.0,88.9
10648800.0,16.67,2.5,13.2,9.2,12.264,320.0,124.0,89.9
10652400.0,38.89,3.0,13.7,9.7,12.555,320.0,124.0,87.9
10656000.0,102.78,4.0,14.4,10.4,13.03,320.0,124.0,85.9
10659600.0,272.22,4.5,15.2,6.2,13.173,320.0,124.0,79.8
10663200.0,130.56,5.5,14.5,10.5,12.721,320.0,124.0,81.8
10666800.0,288.89,6.0,14.5,5.9,11.682,320.0,124.0,71.6
10670400.0,638.89,6.5,15.4,-1.1,12.393,320.0,124.0,70.6
10674000.0,627.78,6.0,15.8,-1.5,12.309,320.0,124.0,66.6
10677600.0,677.78,5.5,16.4,-4.3,12.73,320.0,124.0,65.6
10681200.0,591.67,4.0,16.8,-5.2,12.615,320.0,124.0,61.5
10684800.0,488.89,3.0,17.0,-7.5,13.027,320.0,124.0,63.5
10688400.0,330.56,1.5,16.8,-10.3,12.968,320.0,124.0,64.6
10692000.0,180.56,1.0,16.0,-4.0,12.601,320.0,124.0,67.6
10695600.0,44.44,1.0,14.4,-5.6,12.01,320.0,124.0,75.7
10699200.0,0.0,1.0,11.4,-8.6,10.517,320.0,124.0,89.9
10702800.0,0.0,1.5,11.8,-8.2,10.631,320.0,124.0,86.9
10706400.0,0.0,2.5,11.0,-9.0,9.773,320.0,124.0,85.8
10710000.0,0.0,1.5,9.5,-10.5,9.006,320.0,124.0,94.0
10713600.0,0.0,1.5,8.8,-11.2,8.319,320.0,124.0,94.0
10717200.0,0.0,1.5,8.6,-11.4,8.202,320.0,125.0,95.0
10720800.0,0.0,1.5,8.6,-11.4,8.202,320.0,125.0,95.0
10724400.0,0.0,2.0,9.4,-10.6,8.324,320.0,125.0,86.9
10728000.0,0.0,1.5,10.4,-9.6,9.198,320.0,125.0,85.8
10731600.0,16.67,1.0,10.3,-9.7,9.189,320.0,125.0,86.9
10735200.0,141.67,2.5,13.3,9.3,11.586,320.0,125.0,81.8
10738800.0,47.22,2.5,13.5,9.5,11.972,320.0,125.0,83.8
10742400.0,158.33,2.5,14.3,10.3,13.233,320.0,125.0,88.9
10746000.0,366.67,2.0,15.9,11.9,14.256,320.0,125.0,83.8
10749600.0,188.89,2.5,16.9,12.9,14.658,320.0,125.0,78.8
10753200.0,352.78,4.5,19.1,9.1,15.872,320.0,125.0,71.7
10756800.0,502.78,9.0,19.4,6.0,15.522,320.0,125.0,66.6
10760400.0,594.44,1.0,16.2,-0.2,13.231,320.0,125.0,71.7
10764000.0,630.56,1.5,13.0,-6.3,10.416,320.0,125.0,72.7
10767600.0,202.78,0.0,11.5,2.5,8.949,320.0,125.0,71.6
10771200.0,116.67,7.5,11.7,4.2,8.939,320.0,125.0,69.6
10774800.0,177.78,6.0,12.5,-2.9,9.463,320.0,125.0,67.6
10778400.0,202.78,6.5,12.4,-3.0,9.374,320.0,125.0,67.6
10782000.0,58.33,5.5,11.3,-7.3,8.766,320.0,125.0,71.6
10785600.0,0.0,3.5,10.8,-7.8,8.77,320.0,125.0,76.7
10789200.0,0.0,3.0,9.3,-10.7,7.974,320.0,125.0,83.8
10792800.0,0.0,3.0,9.0,-11.0,7.856,320.0,125.0,85.8
10796400.0,0.0,4.0,10.3,-9.7,8.662,320.0,125.0,80.8
10800000.0,0.0,6.5,10.0,-10.0,8.115,320.0,125.0,77.7
10803600.0,0.0,7.5,10.0,-10.0,7.849,320.0,126.0,74.7
10807200.0,0.0,7.0,9.6,-10.4,8.002,320.0,126.0,80.8
10810800.0,0.0,6.5,9.3,-10.7,7.805,320.0,126.0,81.8
10814400.0,0.0,6.5,8.1,-11.9,6.993,320.0,126.0,85.8
10818000.0,19.44,6.0,7.8,-12.2,6.785,320.0,126.0,86.9
10821600.0,91.67,6.0,8.6,4.6,7.225,320.0,126.0,82.8
10825200.0,241.67,7.0,9.9,-1.0,7.845,320.0,126.0,75.7
10828800.0,380.56,7.0,10.7,-2.4,8.219,320.0,126.0,71.6
10832400.0,547.22,8.0,12.4,-3.3,9.174,320.0,126.0,65.6
10836000.0,558.33,9.0,13.0,-1.8,9.087,320.0,126.0,59.5
10839600.0,280.56,8.0,14.4,10.4,9.632,320.0,126.0,53.4
10843200.0,180.56,7.5,12.8,8.8,9.12,320.0,126.0,61.5
10846800.0,205.56,8.0,12.1,8.1,10.073,320.0,126.0,77.7
10850400.0,227.78,7.5,12.2,8.2,10.071,320.0,126.0,76.7
10854000.0,155.56,7.5,12.9,8.9,10.523,320.0,126.0,74.7
10857600.0,180.56,6.5,14.0,10.0,10.914,320.0,126.0,68.6
10861200.0,105.56,5.5,13.6,9.6,10.554,320.0,126.0,68.6
10864800.0,66.67,5.0,13.1,9.1,10.508,320.0,126.0,72.7
